custId,accountType,branchNumber,relatedCustomerId,maskedAccountNumber,type,openDate,id,balance,currency,maskedNumber
2f64bf65-9396-413e-99e0-70ad27f1fb16,bankAccounts_1,12831,2f64bf65-9396-413e-99e0-70ad27f1fb16,19***57,SDA,2018-03-01,012cb865-e448-4132-b315-37add9a07ea9,4664.2,CAD,
2f64bf65-9396-413e-99e0-70ad27f1fb16,creditCardAccounts_0,,2f64bf65-9396-413e-99e0-70ad27f1fb16,,VISA,2018-03-01T00:00:00,8ea89d13-4dbf-4507-9bf9-58c7979b4186,89.53,CAD,20*************49
664dd39d-2d46-4988-aba1-f8b26983a767,bankAccounts_0,1175,664dd39d-2d46-4988-aba1-f8b26983a767,60***72,SDA,2018-03-01,8d2cd64e-fc48-45f1-b521-93860206a1df,3765.54,CAD,
664dd39d-2d46-4988-aba1-f8b26983a767,bankAccounts_1,1175,664dd39d-2d46-4988-aba1-f8b26983a767,63***55,DDA,2018-03-01,2a2037a7-b97b-481a-b359-514fac5a75ca,6141.33,CAD,
664dd39d-2d46-4988-aba1-f8b26983a767,creditCardAccounts_0,,664dd39d-2d46-4988-aba1-f8b26983a767,,VISA,2018-03-01T00:00:00,35822a3d-b713-40d2-ad27-db71cc0da6c5,101.95,CAD,15*************02
40fe4110-23a6-45db-99be-f68e9d0e9691,bankAccounts_0,658,40fe4110-23a6-45db-99be-f68e9d0e9691,84***22,SDA,2018-03-01,8f1d76ac-ef1c-4670-a1b9-a9e72c414059,14991.92,CAD,
40fe4110-23a6-45db-99be-f68e9d0e9691,bankAccounts_1,658,40fe4110-23a6-45db-99be-f68e9d0e9691,92***86,DDA,2018-03-01,f0a0b37f-d5ba-492c-8ef6-2dff0e944c2d,11062.23,CAD,
40fe4110-23a6-45db-99be-f68e9d0e9691,creditCardAccounts_0,,40fe4110-23a6-45db-99be-f68e9d0e9691,,MC,2018-03-01T00:00:00,12d0d9c1-53d5-48dd-8e5c-a37ad5a88567,766.61,CAD,58*************27
94b61c0d-7df9-4c36-b611-adbeaddd07ae,bankAccounts_0,11237,94b61c0d-7df9-4c36-b611-adbeaddd07ae,28***04,SDA,2018-03-01,3ec61156-368b-4dc3-956a-106bae892d6c,2569.48,CAD,
94b61c0d-7df9-4c36-b611-adbeaddd07ae,bankAccounts_1,11237,94b61c0d-7df9-4c36-b611-adbeaddd07ae,08***53,DDA,2018-03-01,c5997a8d-ded5-4299-98ed-be74031fd582,3961.45,CAD,
a559d8ce-3ca7-4a85-bd82-4392f2189495,bankAccounts_0,12180,a559d8ce-3ca7-4a85-bd82-4392f2189495,63***74,DDA,2018-03-01,4f69694b-df54-44ee-ac9f-1bfc024b5bf8,2768.13,CAD,
a559d8ce-3ca7-4a85-bd82-4392f2189495,bankAccounts_1,12180,a559d8ce-3ca7-4a85-bd82-4392f2189495,48***29,SDA,2018-03-01,530d3e8c-487b-4c39-89bb-314354dfd493,4176.74,CAD,
a559d8ce-3ca7-4a85-bd82-4392f2189495,creditCardAccounts_0,,a559d8ce-3ca7-4a85-bd82-4392f2189495,,VISA,2018-03-01T00:00:00,8d57dde1-56d8-4ac4-a152-b2006e6c8454,398.73,CAD,34*************87
927a54f9-3244-4c43-8903-50dbe8cc3ebe,bankAccounts_0,193,927a54f9-3244-4c43-8903-50dbe8cc3ebe,49***16,SDA,2018-03-01,f4844950-a920-4c50-b91b-d06f1e6c1d25,13736.8,CAD,
927a54f9-3244-4c43-8903-50dbe8cc3ebe,bankAccounts_1,193,927a54f9-3244-4c43-8903-50dbe8cc3ebe,17***45,DDA,2018-03-01,7c696ab5-6db6-44cf-844d-07dbbedcc97d,8408.14,CAD,
927a54f9-3244-4c43-8903-50dbe8cc3ebe,creditCardAccounts_0,,927a54f9-3244-4c43-8903-50dbe8cc3ebe,,VISA,2018-03-01T00:00:00,718a6401-8969-468a-b01a-8d396d19ea7e,657.15,CAD,79*************95
4610e804-1ddd-4288-a5a3-50e4cb285404,bankAccounts_0,392,4610e804-1ddd-4288-a5a3-50e4cb285404,20***00,SDA,2018-03-01,46d7f90d-b351-420b-b3b2-ff80e40ba030,25440.6,CAD,
4610e804-1ddd-4288-a5a3-50e4cb285404,bankAccounts_1,392,4610e804-1ddd-4288-a5a3-50e4cb285404,83***86,DDA,2018-03-01,e38d291f-98ff-48b0-9610-ddea1a00a02b,31144.27,CAD,
4610e804-1ddd-4288-a5a3-50e4cb285404,creditCardAccounts_0,,4610e804-1ddd-4288-a5a3-50e4cb285404,,VISA,2018-03-01T00:00:00,9b421944-1514-4207-97e2-436c6c37fb5d,986.24,CAD,90*************09
b4406781-c2cc-4b1f-8775-7735a829fc65,bankAccounts_0,1795,b4406781-c2cc-4b1f-8775-7735a829fc65,71***49,DDA,2018-03-01,39625ad1-3c8f-46de-a6a0-7853f0bd44ec,165.55,CAD,
b4406781-c2cc-4b1f-8775-7735a829fc65,bankAccounts_1,1795,b4406781-c2cc-4b1f-8775-7735a829fc65,94***26,SDA,2018-03-01,02e0a20a-f369-4a82-95e1-b05d3b3b3933,124.4,CAD,
cdb9bdbe-9699-45e3-94bb-ec0191ff23d6,bankAccounts_0,1354,cdb9bdbe-9699-45e3-94bb-ec0191ff23d6,36***58,SDA,2018-03-01,f6fc8486-7f78-4e09-896b-6d3f81b15f09,5975.88,CAD,
cdb9bdbe-9699-45e3-94bb-ec0191ff23d6,bankAccounts_1,1354,cdb9bdbe-9699-45e3-94bb-ec0191ff23d6,32***36,DDA,2018-03-01,04d74342-71a5-4383-a3a7-3b22aebf7b31,2406.79,CAD,
cdb9bdbe-9699-45e3-94bb-ec0191ff23d6,creditCardAccounts_0,,cdb9bdbe-9699-45e3-94bb-ec0191ff23d6,,VISA,2018-03-01T00:00:00,e286d0c8-7edc-4f98-8f06-883431c58c57,765.71,CAD,70*************67
a27e612d-4bda-4bfb-9b62-6200b3af4577,bankAccounts_0,507,a27e612d-4bda-4bfb-9b62-6200b3af4577,57***93,DDA,2018-03-01,6fddaa9a-7d0b-4216-a6bd-7c938e6fd3e3,43139.9,CAD,
a27e612d-4bda-4bfb-9b62-6200b3af4577,bankAccounts_1,507,a27e612d-4bda-4bfb-9b62-6200b3af4577,91***60,SDA,2018-03-01,3da051cc-c291-42da-9778-1829197ea822,28774.92,CAD,
a27e612d-4bda-4bfb-9b62-6200b3af4577,creditCardAccounts_0,,a27e612d-4bda-4bfb-9b62-6200b3af4577,,VISA,2018-03-01T00:00:00,aa2400c2-880d-4349-bb36-a438c11e27a4,835.14,CAD,33*************06
b7c5cdf9-ecc2-4ce3-8f3c-60f00f86332d,bankAccounts_0,13189,b7c5cdf9-ecc2-4ce3-8f3c-60f00f86332d,28***78,DDA,2018-03-01,0c3ffa74-f939-48dd-97ed-5eef22edb1bb,18313.42,CAD,
b7c5cdf9-ecc2-4ce3-8f3c-60f00f86332d,bankAccounts_1,13189,b7c5cdf9-ecc2-4ce3-8f3c-60f00f86332d,68***73,SDA,2018-03-01,1c0b2142-f313-4a7d-a97c-4fc9512f42d0,19824.4,CAD,
b7c5cdf9-ecc2-4ce3-8f3c-60f00f86332d,creditCardAccounts_0,,b7c5cdf9-ecc2-4ce3-8f3c-60f00f86332d,,MC,2018-03-01T00:00:00,d4605217-e1d8-4c5a-8880-ed966096df89,390.46,CAD,44*************19
b5e63d02-0c2a-428c-b3c3-d6dc090804e1,bankAccounts_0,12831,b5e63d02-0c2a-428c-b3c3-d6dc090804e1,00***54,SDA,2018-03-01,6d5a8963-0596-47c2-9bca-2f67f83a319f,6716.04,CAD,
b5e63d02-0c2a-428c-b3c3-d6dc090804e1,bankAccounts_1,12831,b5e63d02-0c2a-428c-b3c3-d6dc090804e1,58***76,DDA,2018-03-01,c11d044f-5019-4aa1-9bae-4c590d10385d,3628.87,CAD,
b5e63d02-0c2a-428c-b3c3-d6dc090804e1,creditCardAccounts_0,,b5e63d02-0c2a-428c-b3c3-d6dc090804e1,,VISA,2018-03-01T00:00:00,afa400e3-aa93-42d2-9e38-973562662358,402.18,CAD,57*************51
76bc0c94-4b7e-4785-8872-25236e901317,bankAccounts_0,12493,76bc0c94-4b7e-4785-8872-25236e901317,06***77,DDA,2018-03-01,7207f33f-11ec-441a-a7a9-9affd24824f2,26087.41,CAD,
76bc0c94-4b7e-4785-8872-25236e901317,bankAccounts_1,12493,76bc0c94-4b7e-4785-8872-25236e901317,54***66,SDA,2018-03-01,c4d70448-fe70-4415-8cac-dd88a1eefed1,18537.88,CAD,
76bc0c94-4b7e-4785-8872-25236e901317,creditCardAccounts_0,,76bc0c94-4b7e-4785-8872-25236e901317,,VISA,2018-03-01T00:00:00,e5763286-c39e-41a6-9a7c-e319bae83aa6,700.44,CAD,77*************25
c11bdf5d-2ec4-415b-99a8-70290e289141,bankAccounts_0,658,c11bdf5d-2ec4-415b-99a8-70290e289141,94***70,SDA,2018-03-01,3cc10ae5-f564-4dd9-882d-df8881713b05,14307.28,CAD,
c11bdf5d-2ec4-415b-99a8-70290e289141,bankAccounts_1,658,c11bdf5d-2ec4-415b-99a8-70290e289141,90***69,DDA,2018-03-01,86ee3a43-1803-489b-94ca-b753750c2d7b,10031.26,CAD,
c11bdf5d-2ec4-415b-99a8-70290e289141,creditCardAccounts_0,,c11bdf5d-2ec4-415b-99a8-70290e289141,,VISA,2018-03-01T00:00:00,1e735eb3-1677-4c5c-97f7-b74935cee600,719.69,CAD,49*************99
676ba3ee-2b8a-48c1-a888-7e6c4581a389,bankAccounts_0,1337,676ba3ee-2b8a-48c1-a888-7e6c4581a389,47***19,DDA,2018-03-01,cb408aeb-7fea-47b9-b7f2-9b529b6e3943,7244.27,CAD,
676ba3ee-2b8a-48c1-a888-7e6c4581a389,bankAccounts_1,1337,676ba3ee-2b8a-48c1-a888-7e6c4581a389,64***90,SDA,2018-03-01,216237f8-cf7c-4dd9-b4e8-22334f156803,15694.6,CAD,
676ba3ee-2b8a-48c1-a888-7e6c4581a389,creditCardAccounts_0,,676ba3ee-2b8a-48c1-a888-7e6c4581a389,,VISA,2018-03-01T00:00:00,dcd30732-6fd6-4d05-9366-40a77e4a4a71,804.97,CAD,32*************58
3c358c98-09c1-4199-a6f7-0646deed765d,bankAccounts_0,1857,3c358c98-09c1-4199-a6f7-0646deed765d,00***40,DDA,2018-03-01,4afa866b-cdd0-4984-8d95-a403967428c3,29842.64,CAD,
3c358c98-09c1-4199-a6f7-0646deed765d,bankAccounts_1,1857,3c358c98-09c1-4199-a6f7-0646deed765d,89***67,SDA,2018-03-01,94c497f3-3676-46ce-9d47-fb1ef3f4c737,21931.16,CAD,
3c358c98-09c1-4199-a6f7-0646deed765d,creditCardAccounts_0,,3c358c98-09c1-4199-a6f7-0646deed765d,,VISA,2018-03-01T00:00:00,d49a9abc-c828-4573-b97c-bfd36537ec2d,821.38,CAD,26*************69
03ad9b1e-192d-4956-bf87-9bf240d96cea,bankAccounts_0,1354,03ad9b1e-192d-4956-bf87-9bf240d96cea,91***54,DDA,2018-03-01,8ab095bd-2c6a-46bf-a51a-94fc4b3af6f4,1131.73,CAD,
03ad9b1e-192d-4956-bf87-9bf240d96cea,bankAccounts_1,1354,03ad9b1e-192d-4956-bf87-9bf240d96cea,75***56,SDA,2018-03-01,b4b004e7-cc5c-42ad-ac70-758213e0fa88,3794.7,CAD,
03ad9b1e-192d-4956-bf87-9bf240d96cea,creditCardAccounts_0,,03ad9b1e-192d-4956-bf87-9bf240d96cea,,VISA,2018-03-01T00:00:00,fc18fd20-8f92-48e2-8523-da38d67d945e,881.8,CAD,44*************56
76d92048-d855-4aef-84fa-97851e8777fd,bankAccounts_0,11453,76d92048-d855-4aef-84fa-97851e8777fd,97***30,DDA,2018-03-01,628980fa-133c-4c6c-98a1-cc6b09e6b90f,2877.07,CAD,
76d92048-d855-4aef-84fa-97851e8777fd,bankAccounts_1,11453,76d92048-d855-4aef-84fa-97851e8777fd,18***04,SDA,2018-03-01,8912e85f-1c32-41bc-8c9a-a643668aad0f,1926.78,CAD,
76d92048-d855-4aef-84fa-97851e8777fd,creditCardAccounts_0,,76d92048-d855-4aef-84fa-97851e8777fd,,VISA,2018-03-01T00:00:00,dc08f7dc-b2d0-41d5-a914-47cc41d0b36c,108.58,CAD,83*************95
54db06ee-10c1-4f3f-b370-2e05d6689b12,bankAccounts_0,252,54db06ee-10c1-4f3f-b370-2e05d6689b12,96***17,DDA,2018-03-01,ef937b20-4375-4e3a-9efa-32d51de04797,66581.31,CAD,
54db06ee-10c1-4f3f-b370-2e05d6689b12,bankAccounts_1,252,54db06ee-10c1-4f3f-b370-2e05d6689b12,33***08,SDA,2018-03-01,104b085f-0e8c-4614-b432-7144ea48a4a2,48486.8,CAD,
54db06ee-10c1-4f3f-b370-2e05d6689b12,creditCardAccounts_0,,54db06ee-10c1-4f3f-b370-2e05d6689b12,,VISA,2018-03-01T00:00:00,d7a3e10d-d075-4211-9902-9f19e81fa197,1202.32,CAD,58*************83
c8f99849-5630-43f5-b70e-f7360c8c9567,bankAccounts_0,1104,c8f99849-5630-43f5-b70e-f7360c8c9567,34***84,DDA,2018-03-01,d1e5e6b9-ea0a-4ed7-a5c9-1abc46344245,19245.32,CAD,
c8f99849-5630-43f5-b70e-f7360c8c9567,bankAccounts_1,1104,c8f99849-5630-43f5-b70e-f7360c8c9567,92***31,SDA,2018-03-01,ee78f735-b617-46df-89f8-5c050984d73d,16406.8,CAD,
c8f99849-5630-43f5-b70e-f7360c8c9567,creditCardAccounts_0,,c8f99849-5630-43f5-b70e-f7360c8c9567,,VISA,2018-03-01T00:00:00,8306be8c-902d-4697-b8e7-e37f04060c52,740.28,CAD,67*************80
a7785c40-38b5-46d9-a8a6-12418e17dc8f,bankAccounts_0,374,a7785c40-38b5-46d9-a8a6-12418e17dc8f,40***68,DDA,2018-03-01,127ac410-36fd-4dd4-adda-a78f1f550b58,31959.24,CAD,
a7785c40-38b5-46d9-a8a6-12418e17dc8f,bankAccounts_1,374,a7785c40-38b5-46d9-a8a6-12418e17dc8f,03***77,SDA,2018-03-01,687803b3-e2a7-47d7-ac1a-6cb72afa2a35,25314.4,CAD,
a7785c40-38b5-46d9-a8a6-12418e17dc8f,creditCardAccounts_0,,a7785c40-38b5-46d9-a8a6-12418e17dc8f,,VISA,2018-03-01T00:00:00,7be442b0-f204-49d8-b54e-0b2b5922b876,666.78,CAD,33*************86
7927a530-5a4b-41d6-9a65-52e417d8961b,bankAccounts_0,1924,7927a530-5a4b-41d6-9a65-52e417d8961b,27***59,SDA,2018-03-01,20bd60c9-07c8-4135-a462-dab51aa9dfc3,15728.22,CAD,
7927a530-5a4b-41d6-9a65-52e417d8961b,bankAccounts_1,1924,7927a530-5a4b-41d6-9a65-52e417d8961b,62***23,DDA,2018-03-01,e52e7897-4ec9-459a-90c3-d5e3cec5e1b7,20827.54,CAD,
7927a530-5a4b-41d6-9a65-52e417d8961b,creditCardAccounts_0,,7927a530-5a4b-41d6-9a65-52e417d8961b,,VISA,2018-03-01T00:00:00,d18ec2cb-84b1-42bd-9ebd-f54e036599f9,728.99,CAD,34*************67
e390f17c-3e02-4e11-85be-1917e71e5f59,bankAccounts_0,1304,e390f17c-3e02-4e11-85be-1917e71e5f59,70***51,SDA,2018-03-01,fbee56a8-728a-4e1c-b949-d3a0d1a4c999,5070.28,CAD,
e390f17c-3e02-4e11-85be-1917e71e5f59,bankAccounts_1,1304,e390f17c-3e02-4e11-85be-1917e71e5f59,50***30,DDA,2018-03-01,29e66361-5705-4262-a856-eb9d25dc2a3b,3002.26,CAD,
e390f17c-3e02-4e11-85be-1917e71e5f59,creditCardAccounts_0,,e390f17c-3e02-4e11-85be-1917e71e5f59,,VISA,2018-03-01T00:00:00,3b4a8ca1-9e32-4df0-b4ef-10f6849def03,668.73,CAD,15*************89
fdf40f3d-e9cc-433e-b188-c65ac7e73186,bankAccounts_0,1636,fdf40f3d-e9cc-433e-b188-c65ac7e73186,75***00,SDA,2018-03-01,d4c5698e-5ead-402c-aafe-537a62b45a0a,12489.82,CAD,
fdf40f3d-e9cc-433e-b188-c65ac7e73186,bankAccounts_1,1636,fdf40f3d-e9cc-433e-b188-c65ac7e73186,88***16,DDA,2018-03-01,9e18497f-d0a9-4884-bb3b-547779444cff,6424.8,CAD,
fdf40f3d-e9cc-433e-b188-c65ac7e73186,creditCardAccounts_0,,fdf40f3d-e9cc-433e-b188-c65ac7e73186,,VISA,2018-03-01T00:00:00,923cb7c7-15c0-4571-8504-7c1ba06f53ae,914.91,CAD,45*************22
bd6df0d9-842a-44c5-9bd2-04356046881f,bankAccounts_0,1354,bd6df0d9-842a-44c5-9bd2-04356046881f,08***80,DDA,2018-03-01,3e8a3443-6c6e-4876-b716-51eb70925f9b,44.0,CAD,
bd6df0d9-842a-44c5-9bd2-04356046881f,bankAccounts_1,1354,bd6df0d9-842a-44c5-9bd2-04356046881f,03***98,SDA,2018-03-01,d4a414e5-9df2-4613-861f-22fac8110fc6,26.38,CAD,
a94b6f0d-c75f-4b5f-89e6-8d50bdd8bd78,bankAccounts_0,658,a94b6f0d-c75f-4b5f-89e6-8d50bdd8bd78,37***20,DDA,2018-03-01,3436b5a4-1681-4e56-be14-7c639fb652bb,25912.24,CAD,
a94b6f0d-c75f-4b5f-89e6-8d50bdd8bd78,bankAccounts_1,658,a94b6f0d-c75f-4b5f-89e6-8d50bdd8bd78,68***29,SDA,2018-03-01,488440d6-b1a4-41f8-a8b2-134e62adb47b,19343.52,CAD,
a94b6f0d-c75f-4b5f-89e6-8d50bdd8bd78,creditCardAccounts_0,,a94b6f0d-c75f-4b5f-89e6-8d50bdd8bd78,,VISA,2018-03-01T00:00:00,6f07139d-2a7a-4f32-821b-85cabac2e35f,806.25,CAD,34*************38
e6c9e3f0-ccf5-4fd3-9076-5925f2df9ff6,bankAccounts_0,11572,e6c9e3f0-ccf5-4fd3-9076-5925f2df9ff6,90***70,DDA,2018-03-01,62202fed-d2e1-47c9-bab8-caa3de418c18,29676.24,CAD,
e6c9e3f0-ccf5-4fd3-9076-5925f2df9ff6,bankAccounts_1,11572,e6c9e3f0-ccf5-4fd3-9076-5925f2df9ff6,75***51,SDA,2018-03-01,8d4cf678-e6b6-4d12-aecc-8dbc01f1b8d1,22900.4,CAD,
e6c9e3f0-ccf5-4fd3-9076-5925f2df9ff6,creditCardAccounts_0,,e6c9e3f0-ccf5-4fd3-9076-5925f2df9ff6,,VISA,2018-03-01T00:00:00,f4b17c58-637d-4171-8fb5-c895032f78f8,699.45,CAD,55*************87
cf4b0e04-01df-440b-bfbd-8299d0a8a088,bankAccounts_0,571,cf4b0e04-01df-440b-bfbd-8299d0a8a088,42***00,SDA,2018-03-01,7381ced0-a2e8-4ca8-8d94-cc75b818a1ff,17186.8,CAD,
cf4b0e04-01df-440b-bfbd-8299d0a8a088,bankAccounts_1,571,cf4b0e04-01df-440b-bfbd-8299d0a8a088,79***78,DDA,2018-03-01,f3684d07-9352-4ede-9819-95879478d55d,7845.12,CAD,
cf4b0e04-01df-440b-bfbd-8299d0a8a088,creditCardAccounts_0,,cf4b0e04-01df-440b-bfbd-8299d0a8a088,,VISA,2018-03-01T00:00:00,5c433b0c-adaf-4a5b-a9b5-726cc117f829,834.41,CAD,96*************52
71eec787-5d2a-4cab-a588-6cee36fb8edd,bankAccounts_0,1080,71eec787-5d2a-4cab-a588-6cee36fb8edd,19***28,DDA,2018-03-01,c524acf8-0720-47ee-b520-d5018edb4b0c,39081.9,CAD,
71eec787-5d2a-4cab-a588-6cee36fb8edd,bankAccounts_1,1080,71eec787-5d2a-4cab-a588-6cee36fb8edd,09***04,SDA,2018-03-01,d7f0ffed-da2f-47b5-bbbe-ba07a58b4da3,26601.76,CAD,
71eec787-5d2a-4cab-a588-6cee36fb8edd,creditCardAccounts_0,,71eec787-5d2a-4cab-a588-6cee36fb8edd,,VISA,2018-03-01T00:00:00,f6dba8ac-7540-4bfe-8f7d-eb90ae99e3c0,691.53,CAD,65*************59
2851abc6-a859-4a6f-9bda-963d61474adb,bankAccounts_0,1672,2851abc6-a859-4a6f-9bda-963d61474adb,12***55,DDA,2018-03-01,546033c7-fbfa-434a-b8f1-de3da58b480c,11385.32,CAD,
2851abc6-a859-4a6f-9bda-963d61474adb,bankAccounts_1,1672,2851abc6-a859-4a6f-9bda-963d61474adb,16***89,SDA,2018-03-01,4dd7e323-5bb6-4468-a8d8-983e4bcc5300,16259.06,CAD,
2851abc6-a859-4a6f-9bda-963d61474adb,creditCardAccounts_0,,2851abc6-a859-4a6f-9bda-963d61474adb,,VISA,2018-03-01T00:00:00,369708a6-7727-48d6-ad1b-f46413b3cb18,854.63,CAD,69*************90
0f225e30-9408-4290-97bc-2d41e658c91e,bankAccounts_0,12831,0f225e30-9408-4290-97bc-2d41e658c91e,21***70,DDA,2018-03-01,f9f5450b-b752-4db8-8f8a-bc1b5b3fcd8c,16440.53,CAD,
0f225e30-9408-4290-97bc-2d41e658c91e,bankAccounts_1,12831,0f225e30-9408-4290-97bc-2d41e658c91e,79***16,SDA,2018-03-01,655f84fd-c5ed-46ec-9f2a-dba7a68bba21,16981.16,CAD,
0f225e30-9408-4290-97bc-2d41e658c91e,creditCardAccounts_0,,0f225e30-9408-4290-97bc-2d41e658c91e,,VISA,2018-03-01T00:00:00,d0765851-81ec-4758-9f34-94ce775fa994,668.78,CAD,12*************41
d4f18ebd-a22e-4fa5-8aee-8c14b6acc7e4,bankAccounts_0,1015,d4f18ebd-a22e-4fa5-8aee-8c14b6acc7e4,19***44,DDA,2018-03-01,c33feee3-cadc-4f8d-96ad-c144991d5528,25834.85,CAD,
d4f18ebd-a22e-4fa5-8aee-8c14b6acc7e4,bankAccounts_1,1015,d4f18ebd-a22e-4fa5-8aee-8c14b6acc7e4,11***09,SDA,2018-03-01,42e0438b-64c7-4190-afa9-8fa98f7422eb,17420.8,CAD,
d4f18ebd-a22e-4fa5-8aee-8c14b6acc7e4,creditCardAccounts_0,,d4f18ebd-a22e-4fa5-8aee-8c14b6acc7e4,,VISA,2018-03-01T00:00:00,d47f974e-fdda-4536-96e1-07266fb7b2de,586.22,CAD,13*************93
9fd3ec9b-1ec4-45ef-865d-17117b7c8d40,bankAccounts_0,1512,9fd3ec9b-1ec4-45ef-865d-17117b7c8d40,35***62,DDA,2018-03-01,dafe2a72-e62d-47d8-8c14-f02eb42f762f,39.39,CAD,
9fd3ec9b-1ec4-45ef-865d-17117b7c8d40,bankAccounts_1,1512,9fd3ec9b-1ec4-45ef-865d-17117b7c8d40,25***23,SDA,2018-03-01,1d4ecc18-1106-447e-ac44-05817a13854b,66.5,CAD,
2caa896d-3097-4873-95c6-f3483e55b100,bankAccounts_0,320,2caa896d-3097-4873-95c6-f3483e55b100,92***39,SDA,2018-03-01,6e1d2dec-cf6f-4038-aceb-30f8f8657335,21779.8,CAD,
2caa896d-3097-4873-95c6-f3483e55b100,bankAccounts_1,320,2caa896d-3097-4873-95c6-f3483e55b100,95***43,DDA,2018-03-01,ad1b5ebc-ca4f-45bc-9cfb-94a3aa7df1f9,31034.61,CAD,
2caa896d-3097-4873-95c6-f3483e55b100,creditCardAccounts_0,,2caa896d-3097-4873-95c6-f3483e55b100,,VISA,2018-03-01T00:00:00,f1b10203-a4b4-4dce-8a91-2f40cf482f82,671.04,CAD,74*************55
29ab9d39-e2f9-487b-b6a1-eba4c5fa17ed,bankAccounts_0,153,29ab9d39-e2f9-487b-b6a1-eba4c5fa17ed,45***10,DDA,2018-03-01,ce42933d-7016-4b7f-9492-b801b8d58d5a,2396.25,CAD,
29ab9d39-e2f9-487b-b6a1-eba4c5fa17ed,bankAccounts_1,153,29ab9d39-e2f9-487b-b6a1-eba4c5fa17ed,35***82,SDA,2018-03-01,6d073fd4-f7b0-4d09-9fa6-17a556780db6,8299.26,CAD,
29ab9d39-e2f9-487b-b6a1-eba4c5fa17ed,creditCardAccounts_0,,29ab9d39-e2f9-487b-b6a1-eba4c5fa17ed,,MC,2018-03-01T00:00:00,ae4e09c2-7715-4617-9559-da7deb578747,559.83,CAD,27*************15
ba6b2f2d-736a-432f-9948-03ef58d5aacc,bankAccounts_0,1728,ba6b2f2d-736a-432f-9948-03ef58d5aacc,15***90,DDA,2018-03-01,6c2c16a4-e5f2-4af2-a702-e385db228dd3,27658.83,CAD,
ba6b2f2d-736a-432f-9948-03ef58d5aacc,bankAccounts_1,1728,ba6b2f2d-736a-432f-9948-03ef58d5aacc,26***23,SDA,2018-03-01,e90568f9-ce17-4fba-b497-86055ee060e3,26735.08,CAD,
ba6b2f2d-736a-432f-9948-03ef58d5aacc,creditCardAccounts_0,,ba6b2f2d-736a-432f-9948-03ef58d5aacc,,VISA,2018-03-01T00:00:00,5bf3fa29-4cf1-4582-a3b3-d9be13d33d6a,993.03,CAD,25*************04
49665238-c60b-4938-bb93-504ddc628693,bankAccounts_0,233,49665238-c60b-4938-bb93-504ddc628693,21***80,SDA,2018-03-01,0a6c4202-b8d2-4711-bfa2-c0f20729821f,3914.6,CAD,
49665238-c60b-4938-bb93-504ddc628693,bankAccounts_1,233,49665238-c60b-4938-bb93-504ddc628693,58***59,DDA,2018-03-01,a15d59a6-99e2-47c9-81f6-99caa611bc57,753.27,CAD,
49665238-c60b-4938-bb93-504ddc628693,creditCardAccounts_0,,49665238-c60b-4938-bb93-504ddc628693,,VISA,2018-03-01T00:00:00,b47a2bb8-b187-4105-8458-6f394b22d9ba,687.3,CAD,83*************97
7fe6d170-3d12-4c18-82bb-3accb98984c3,bankAccounts_0,1354,7fe6d170-3d12-4c18-82bb-3accb98984c3,10***14,DDA,2018-03-01,6dbe9f18-16b6-422a-b193-04b361cd704e,3255.56,CAD,
7fe6d170-3d12-4c18-82bb-3accb98984c3,bankAccounts_1,1354,7fe6d170-3d12-4c18-82bb-3accb98984c3,07***99,SDA,2018-03-01,0c35812e-053f-4819-8aec-aa38df7dcd36,1946.98,CAD,
7fe6d170-3d12-4c18-82bb-3accb98984c3,creditCardAccounts_0,,7fe6d170-3d12-4c18-82bb-3accb98984c3,,VISA,2018-03-01T00:00:00,eec946a3-8e14-41de-a02b-58de7acba65a,98.62,CAD,37*************42
b08e7722-65ac-4443-95a8-973902745337,bankAccounts_0,1922,b08e7722-65ac-4443-95a8-973902745337,80***49,SDA,2018-03-01,19aab8c2-8b6b-4409-8715-14d6e1a08208,8.6,CAD,
b08e7722-65ac-4443-95a8-973902745337,bankAccounts_1,1922,b08e7722-65ac-4443-95a8-973902745337,55***36,DDA,2018-03-01,7ab79c77-7057-4410-91ec-a7c57ad8f7c2,21.98,CAD,
ea6638b3-ce4a-4590-91b8-b18e6ae8f4a1,bankAccounts_0,1795,ea6638b3-ce4a-4590-91b8-b18e6ae8f4a1,71***67,DDA,2018-03-01,7f0f9f8b-c6dc-41c4-8ceb-29c4525b27e6,4504.45,CAD,
ea6638b3-ce4a-4590-91b8-b18e6ae8f4a1,bankAccounts_1,1795,ea6638b3-ce4a-4590-91b8-b18e6ae8f4a1,01***18,SDA,2018-03-01,27c90ffb-d74d-433a-b138-34f93bdc8c97,11237.6,CAD,
ea6638b3-ce4a-4590-91b8-b18e6ae8f4a1,creditCardAccounts_0,,ea6638b3-ce4a-4590-91b8-b18e6ae8f4a1,,MC,2018-03-01T00:00:00,3e33fef4-7324-4661-b038-a760f3e07632,526.21,CAD,38*************31
ac676260-81a8-4b0d-8a71-2556492222cc,bankAccounts_0,12938,ac676260-81a8-4b0d-8a71-2556492222cc,23***30,SDA,2018-03-01,2ffb8e92-2ad4-49d7-910c-1b848ad0cb73,12779.6,CAD,
ac676260-81a8-4b0d-8a71-2556492222cc,bankAccounts_1,12938,ac676260-81a8-4b0d-8a71-2556492222cc,61***23,DDA,2018-03-01,2288ceaf-bb0f-4fb2-b2bb-f594d2319dad,13307.27,CAD,
