id,type,givenName,surname,age,gender,birthDate,relationshipStatus,habitationStatus,postalCode,workActivity,occupationIndustry,totalIncome,otherName,schoolAttendance,maidenName
525f5319-8ac5-4f98-8853-b5f8306b3b7a,Personal,Glendora,Licause,28,Female,1991-06-10,Single,With Spouse,M4J 1C6,parttime,6220 Hospitals (6221 to 6223),13101.33,Librada,Apprenticeship,
ff7f42cf-69ad-43a1-9408-658fba80da9f,Personal,Kathryne,Covert,48,Female,1971-04-04,Single,With Spouse,M2N 6T5,,,,Michelle,,
d9365514-d9d7-4464-b4d7-2456e455ff47,Personal,Claud,Nanasy,27,Male,1992-02-29,Single,With Spouse,M8X 2X8,parttime,7221 Full-service restaurants,19194.45,,Apprenticeship,
cf77e46d-92d2-4b10-9857-a43c7818722c,Personal,Dempsey,Zechiel,19,Male,1999-12-25,Single,With Parent,M9L 1B2,,,,,Secondary,
8b870120-64d6-4f81-bba8-d9263faf2b6b,Personal,Keyon,Reineccius,48,Male,1971-04-05,Single,With Spouse,M1B 2B9,parttime,7139 Other amusement and recreation industries,19839.6,Royce,,
12ec9c95-7306-409b-9356-3b14fea98db1,Personal,Barton,Mcgaughy,36,Male,1982-12-26,Single,With Spouse,M2N 6J4,fulltime,"5419 Other professional, scientific and technical services",24936.0,,,
5043204a-93c9-4a9f-aa7b-ac08d0bfe6fc,Personal,Gregg,Reyer,47,Male,1971-10-22,Single,With Spouse,M4P 1N8,fulltime,7211 Traveller accommodations,92541.9,,,
7c4647c0-ef0a-4810-a544-5ed9c91f7dae,Personal,Gianna,Carcano,28,Female,1991-05-07,Single,With Spouse,M6H 2A2,parttime,6214 Out-patients care centres,10956.66,,Apprenticeship,
9d6f447b-af7a-4fd0-866d-36b6b004c7ca,Personal,Sacha,Summerhays,14,Female,2004-12-26,Single,With Parent,M4V 2J4,,,,,Middle,
2cf83098-e0fc-457b-ab16-55132b6b2597,Personal,Nestor,Pulse,28,Other,1991-02-27,Single,With Spouse,M2N 6T3,parttime,7221 Full-service restaurants,7710.78,,Apprenticeship,
c6385c83-1505-458b-ac0c-1cbcbe675fc3,Personal,Julene,Tourtellotte,38,Female,1981-02-28,Single,With Spouse,M1B 6J9,fulltime,5414 Specialized design services,33538.0,Ericka,,
829705ee-d7b9-4f45-adef-604b9d4e24c9,Personal,Isaias,Ramgel,33,Male,1986-05-08,Single,With Spouse,M1R 1G4,fulltime,5239 Other financial investment activities,35102.0,,,
fed62925-5489-4579-b8c3-b70f3918b52a,Personal,Tallulah,Kouns,48,Female,1970-11-22,Single,With Spouse,M4S 1A7,fulltime,6111 Elementary and secondary schools,50900.3,,,
ab648c9a-02f1-4f68-9f6d-8ae4939b35b9,Personal,Billie,Zarnick,55,Female,1963-12-24,Divorced,With Spouse,M6M 1Y8,parttime,4481 Clothing stores,18684.05,Annabella,,
b822c9e6-632a-43e3-94c6-c7de9ea9182f,Personal,Lesley,Poortinga,47,Male,1972-06-09,Single,With Spouse,M1K 4B2,parttime,"7113 Promoters (presenters) of performing arts, sports and similar events",23911.8,,,
c2fe82f1-c4f7-4480-b38c-de0910cfa568,Personal,Dory,Falkiewicz,34,Female,1985-09-17,Single,With Spouse,M6N 5C7,fulltime,8121 Personal care services,53544.0,,,
cf7a75cc-456b-4a29-88c6-7384b29cb519,Personal,Kathlene,Khemmanivong,31,Female,1988-06-10,Separated,With Spouse,M6N 1V5,parttime,4461 Health and personal care stores,11178.75,,Apprenticeship,
2d6aa19f-0436-4114-a8e3-cb523832cf55,Personal,Minnie,Koria,32,Female,1987-08-15,Separated,With Parent,M1P 4T9,parttime,4529 Other general merchandise stores,4599.21,,Apprenticeship,
03fce6d2-102c-4ba6-821b-f780ca21d270,Personal,Leena,Herwehe,47,Female,1971-12-25,Single,With Spouse,M6K 2P6,parttime,5222 Non-depository credit intermediation,24300.1,,,
93232add-5784-443a-9932-7a082ef224a4,Personal,Izola,Dagle,38,Female,1981-08-15,Single,With Spouse,M1T 3X5,fulltime,5191 Other information services,44306.0,,,
25803946-00eb-44ce-998d-87b4f088373a,Personal,Mauricio,Liestman,54,Male,1965-06-10,Single,With Spouse,M6H 3A6,parttime,5312 Offices of real estate agents and brokers,31863.05,Morgan,,
5c495228-4010-4d67-998a-1ac4381d123b,Personal,Hanh,Lanen,20,Female,1999-02-28,Single,With Parent,M5P 2J2,parttime,5221 Depository credit intermediation,16512.21,,College,
db3c5233-13e9-4de6-8ad0-0d814c89c514,Personal,Sanjay,Alexiou,51,Male,1968-07-11,Single,With Spouse,M9N 1M4,fulltime,2383 Building finishing contractors,70055.7,,,
097bf08d-beb7-4002-bf1f-b2b0baa73a50,Personal,Chang,Galley,35,Male,1984-04-04,Separated,With Parent,M6N 1K9,parttime,5221 Depository credit intermediation,16713.0,,,
65c3b737-c9d9-4ba7-8687-e74f7725654c,Personal,Caleigh,Beras,33,Female,1985-11-22,Divorced,With Parent,M6N 4N9,parttime,7139 Other amusement and recreation industries,14141.0,,,
c778175f-e1cf-47f2-9244-881d3f109f4f,Personal,Seanna,Gochenour,37,Female,1981-11-23,Single,With Spouse,M4Y 3B3,fulltime,6111 Elementary and secondary schools,38671.0,,,
33b62358-426d-470f-bbdf-973eeb42c86a,Personal,Kristina,Rochkes,33,Other,1985-11-22,Single,With Spouse,M4S 1R3,fulltime,2361 Residential building construction,97404.0,,,
23048483-5a35-4f26-9b6d-d89fe19dcd92,Personal,Easter,Inagaki,22,Other,1997-04-03,Single,With Spouse,M6B 2Z7,parttime,7221 Full-service restaurants,19294.77,,College,
a11c3597-ad9a-4a53-b119-ff55a971d53c,Personal,Herman,Lageman,30,Male,1989-04-04,Single,With Spouse,M4E 3H3,parttime,"5419 Other professional, scientific and technical services",14210.79,,Apprenticeship,
d7c0d357-80df-4ed6-9e8c-46fe6c733b05,Personal,Anjanette,Hornish,44,Female,1975-09-18,Single,With Spouse,M8Y 4E1,parttime,"2211 Electric power generation, transmission and distribution",34648.9,,,
8d23dce6-ef85-44f9-9926-e23d286142ca,Personal,Bryler,Blasl,47,Male,1971-12-26,Single,With Spouse,M1N 2C4,fulltime,4811 Scheduled air transportation,56666.5,,,
70bd0943-a92a-4a44-b76e-281528fc0825,Personal,Grover,Balazs,45,Male,1973-12-26,Divorced,With Spouse,M9N 1Y8,parttime,4482 Shoe stores,25797.2,Jaylin,,
2f771ab8-782f-4fbd-9050-b556bb4d46ed,Personal,Irma,Kise,32,Female,1987-06-09,Single,With Spouse,M4J 4W6,parttime,2382 Building equipment contractors,15969.36,,Apprenticeship,
af06b3ba-cd57-4c95-a5d9-258bb19c60f5,Personal,Shanell,Guzalak,25,Female,1994-01-30,Single,With Spouse,M9A 0C3,,,,,Apprenticeship,
dc55d2b4-ea53-4e8c-bdcd-3d7911a99524,Personal,Annis,Echeverria,37,Female,1982-04-03,Single,With Spouse,M1M 1Y5,fulltime,7211 Traveller accommodations,60468.0,,,
8a69011d-df10-42d1-bc70-2c99257aae2b,Personal,Elisha,Checca,52,Male,1967-07-13,Single,With Spouse,M6C 1C7,fulltime,6213 Offices of other health practitioners,81196.9,,,
3713f3de-3d28-4692-8985-e3ad4cff540a,Personal,Henrietta,Gienger,49,Female,1969-11-23,Divorced,With Spouse,M6H 3S8,fulltime,9112-9119 Other federal services,37022.7,,,
220968a2-bfc9-4044-9bdf-d69b62369ac9,Personal,Brain,Chiarello,45,Male,1974-08-16,Single,With Spouse,M4K 2E3,parttime,5221 Depository credit intermediation,19949.6,,,
e3462e5e-c56c-48a5-9739-cb1c6be3452d,Personal,Anissa,Webb,22,Female,1997-08-15,Single,With Parent,M2R 3N3,parttime,6113 Universities,7373.19,,College,
79e4e7b3-d65d-466e-b8fb-c8bf3bd04dfc,Personal,Caesar,Yurick,46,Male,1973-07-12,Single,With Spouse,M6E 1S6,fulltime,5613 Employment services,38539.6,,,
93a430a7-c04e-4bd0-9a35-8fa3e2151d1a,Personal,Christa,Camera,39,Female,1980-06-10,Single,With Spouse,M1T 1T7,,,,,,
1a15c1d3-8002-4821-ab75-9e212d9e52f5,Personal,Willis,Kottre,16,Male,2003-02-27,Single,With Parent,M4V 2G6,,,,,Secondary,
98a371be-889b-4261-8efa-874394a0e606,Personal,Raleigh,Tritten,21,Male,1998-04-03,Single,With Parent,M5T 1Y5,parttime,8111 Automotive repair and maintenance,11224.95,,College,
483ba7d6-3fc0-4b05-afec-8bfc47880642,Personal,Clemence,Aronstein,24,Female,1994-12-25,Single,With Spouse,M5S 1H5,parttime,7139 Other amusement and recreation industries,14186.37,,Apprenticeship,
005746fb-1a4a-4878-b737-b6a8098d11d1,Personal,Walt,Zanghi,37,Male,1982-06-08,Single,With Spouse,M5P 2J2,fulltime,9112-9119 Other federal services,60901.0,,,
5f4a92c9-32e7-4e2a-980f-793c69295947,Personal,Pierre,Cluck,28,Male,1991-01-30,Divorced,With Spouse,M6S 1X9,fulltime,"5413 Architectural, engineering and related services",28963.77,Marion,Apprenticeship,
087c10bc-7ba5-4028-ae35-43cd3459582d,Personal,Jc,Schleisman,48,Other,1970-12-25,Divorced,With Spouse,M1B 5L4,fulltime,7211 Traveller accommodations,39539.5,,,
8d9539d6-2696-401e-9c85-1f5ea9e9987d,Personal,Barrie,Deshay,44,Female,1974-11-23,Single,With Spouse,M3H 5S4,fulltime,"4511 Sporting goods, hobby and musical instrument stores",59398.9,,,
b99a6d65-65fd-49a7-b5e9-3aff9fd8de5b,Personal,Aston,Chiu,24,Male,1995-01-28,Single,With Spouse,M5E 0A4,,,,,Apprenticeship,
3355f8c6-8c09-4102-b65c-77a7446b14b2,Personal,Malvin,Helems,45,Male,1973-12-25,Divorced,With Spouse,M8W 4M5,parttime,8134 Civic and social organizations,34233.1,,,
46fd05e7-9ada-40c6-98ac-776f7bcc7822,Personal,Anneliese,Orbaker,15,Female,2004-05-08,Single,With Parent,M2N 4E6,,,,,Middle,
d29bc017-510a-49c9-80b4-90398f8355bf,Personal,Henley,Pouche,34,Male,1984-11-23,Single,With Spouse,M1V 1W5,fulltime,3323 Architectural and structural manufacturing,33083.0,,,
7af2902a-b0e4-4522-96f9-c6a8a8f1556c,Personal,Magnus,Schmauder,53,Male,1966-02-28,Divorced,With Spouse,M1E 4J7,fulltime,3364 Aerospace product and parts manufacturing,56858.3,,,
a4b7a6d4-0a0f-4ca6-a264-809a25b067cb,Personal,Johnathon,Lupu,42,Male,1976-10-22,Single,With Spouse,M8Y 3H1,fulltime,6244 Child day-care services,41900.1,,,
5347b0e7-f3b1-4222-bac3-7f3e13f7851b,Personal,Hannibal,Egolf,21,Male,1998-01-30,Single,With Parent,M2J 2S4,parttime,"5416 Management, scientific and technical consulting services",5814.93,,College,
32d33468-454a-41b9-89be-9fd44b1ccfba,Personal,Shakita,Baca,38,Female,1981-01-28,Divorced,With Spouse,M4Y 2G6,fulltime,5239 Other financial investment activities,40604.0,,,
4fb89c73-5929-4026-824b-917fb37b6676,Personal,Dane,Daguio,34,Male,1985-03-01,Single,With Spouse,M5A 2N2,fulltime,4131 Food wholesaler-distributors,28728.0,,,
1e791ede-fd7e-4507-b5f4-9391d1bd5f51,Personal,Karyn,Lieuallen,18,Female,2000-11-23,Single,With Parent,M1B 6J9,,,,,Secondary,
88b963c1-74dc-4e38-a61f-02b089fe7e79,Personal,Marion,Eviston,32,Male,1986-11-23,Single,With Spouse,M1B 2B2,fulltime,6220 Hospitals (6221 to 6223),35503.0,,,
a951afdc-2fbd-40cf-be7f-abbabd782747,Personal,Donny,Tischer,37,Male,1982-09-18,Single,With Spouse,M1L 0E9,fulltime,4921 Couriers,39918.0,,,
0dafd8ea-d73c-4084-bb39-28a40bfd6a71,Personal,Frida,Mhoon,24,Female,1994-10-21,Single,With Spouse,M9C 4M4,parttime,3399 Other miscellaneous manufacturing,17398.92,,Apprenticeship,
edbd2438-e8e9-4809-b088-e3f31f77cddc,Personal,Stefanie,Conteh,49,Female,1969-10-22,Separated,With Spouse,M3A 2X8,parttime,"5111 Newspaper, periodical, book and director publishers",29273.2,,,
104a16aa-623d-4aae-9800-f690ea1e3be4,Personal,Todd,Sharpless,33,Male,1986-02-28,Single,With Spouse,M3A 0A4,fulltime,4911 Postal service,23540.0,Brennan,,
e15217ac-8b91-4ba3-bda2-890d93f979f7,Personal,Blanca,Menchaca,23,Female,1996-07-12,Single,With Parent,M1V 2X9,parttime,7211 Traveller accommodations,5388.9,,College,
a0963d9f-5704-494c-8713-004da33c9337,Personal,Dinesh,Acoba,56,Male,1963-06-10,Divorced,With Spouse,M2J 2S4,parttime,8121 Personal care services,21485.45,,,
733946be-d5a5-4b99-8fd1-239beda3c23c,Personal,Lesia,Stern,52,Female,1967-03-01,Single,With Spouse,M4K 2E7,parttime,3372 Office furniture (including fixtures) manufacturing,21660.25,,,
93bc7b39-b299-49d9-b813-a0245b9bac3e,Personal,Skyler,Nienaber,32,Male,1987-07-11,Single,With Spouse,M9R 3L2,parttime,"5413 Architectural, engineering and related services",17113.8,,Apprenticeship,
77f7f895-9f2e-4e22-9a6f-5ef8f9297887,Personal,Walton,Raisbeck,28,Male,1991-08-16,Single,With Spouse,M5T 1N9,parttime,"5419 Other professional, scientific and technical services",9104.7,,Apprenticeship,
971f9da9-e015-47e0-a5e0-7b7c310f0abc,Personal,Theodore,Kostrzewa,40,Male,1979-06-08,Single,With Spouse,M6P 2L5,fulltime,"5413 Architectural, engineering and related services",33050.0,,,
3abe51aa-62f4-45a4-aa72-712427b65d51,Personal,Berry,Bardes,44,Male,1975-08-15,Divorced,With Spouse,M1S 2T7,fulltime,6111 Elementary and secondary schools,38223.9,,,
238faf86-985b-4eba-9da5-838cdd48de89,Personal,Edgardo,Janssen,15,Male,2004-08-17,Single,With Parent,M6N 4K2,,,,,Middle,
ebbef0db-03d5-4edd-a2ed-8c70541b702f,Personal,Sandie,Leap,18,Female,2001-06-10,Single,With Parent,M9W 2W6,,,,,Secondary,
d81d8746-def3-4094-8e1c-ac7754742e16,Personal,Gerard,Rodda,43,Male,1976-01-29,Single,With Spouse,M9L 1B2,fulltime,4543 Direct selling establishments,67785.3,,,
ea727df4-2d61-4045-a898-0ebf7ce3fc65,Personal,Yardley,Estrado,50,Other,1969-04-04,Divorced,With Spouse,M8V 1C2,,,,Korey,,
0eb296ca-62ac-450e-8a6a-ddd8e173306c,Personal,Carroll,Lamme,27,Female,1991-10-22,Single,With Spouse,M3A 1Z2,parttime,5171 Wired telecommunications carriers,7560.96,,Apprenticeship,
ed0486ba-805b-47fe-860e-b62c32acb582,Personal,Maurine,Brickley,14,Female,2005-02-28,Single,With Parent,M6N 4L3,,,,,Middle,
aa4dc5cb-2c5f-40c3-a3d0-559f78414ca0,Personal,Douglass,Dickerson,45,Male,1974-06-09,Divorced,With Spouse,M5M 1V3,,,,Brydon,,
41b4c3ea-82dd-4e95-b0dc-58dad78b0b4e,Personal,Russell,Goldizen,28,Male,1991-03-01,Single,With Spouse,M5M 2N6,fulltime,8121 Personal care services,25081.98,,Apprenticeship,
0fe1c830-c302-49c3-bb90-8636ff015ab1,Personal,Vergie,Haschke,25,Female,1994-08-16,Single,With Parent,M2H 2N9,parttime,7223 Special food services,8199.18,,Apprenticeship,
2d0e721a-8603-418c-ad4c-6bf6e022508f,Personal,Veronika,Perkowski,24,Female,1994-12-25,Single,With Parent,M3L 2L7,parttime,"4172 Construction, forestry, mining, and industrial machinery, equipment and supplies wholesaler-distributors",6369.33,,Apprenticeship,
d23c69dd-94ac-4222-adca-384d34089bb7,Personal,Marilou,Mortensen,29,Female,1990-07-11,Single,With Spouse,M4K 3M7,,,,Dacia,Apprenticeship,
1bac9277-0a6f-4fe8-9e09-2186df0d6065,Personal,Darcel,Rommelfanger,34,Female,1985-05-06,Single,With Spouse,M8X 2K5,fulltime,4189 Other miscellaneous wholesaler-distributors,133821.0,,,
6a2a8876-4cc9-4d1c-a909-72c34119b375,Personal,Bobby,Fiora,38,Male,1980-12-26,Single,With Spouse,M5C 2R7,fulltime,"5416 Management, scientific and technical consulting services",76556.0,,,
def82978-8d8c-4c4a-9719-8917d919cd1d,Personal,Slyvia,Hranchak,29,Female,1990-06-09,Single,With Spouse,M1L 0E9,parttime,3346 Manufacturing and reproducing magnetic and optical media,10229.67,,Apprenticeship,
689f40d6-422e-43d6-bbc6-245e5490bb6a,Personal,Cari,Balo,32,Female,1987-02-28,Single,With Spouse,M9V 3G9,fulltime,5191 Other information services,32517.0,Liesl,,
543b9341-17c6-4621-9f38-38022b3f2f11,Personal,Casper,Landvatter,47,Male,1972-05-06,Single,With Spouse,M3L 2L7,parttime,4173 Computer and communications equipment and supplies wholesaler-distributors,18108.2,,,
6e167ce3-9453-4121-8c71-c8efdea20b0c,Personal,Pascal,Winfree,44,Male,1975-06-08,Single,With Spouse,M2M 2C6,fulltime,5239 Other financial investment activities,43784.4,,,
a8147fa5-87dd-404e-bd4b-f680ff95f3a4,Personal,Josue,Ahyou,18,Male,2000-10-20,Single,With Parent,M1B 6A7,,,,Tuan,Secondary,
42b7ba27-6c32-487d-9207-203f1f57d0c9,Personal,Ishmael,Foss,30,Other,1989-04-03,Single,With Spouse,M5A 4M3,parttime,9112-9119 Other federal services,7354.71,Linden,Apprenticeship,
b79809cb-3ff2-4277-b47b-353d7e10a077,Personal,Deangelo,Zelman,23,Male,1996-06-08,Single,With Parent,M1B 5L4,parttime,"4163 Lumber, millwork, hardware and other building supplies wholesaler-distributors",12798.06,,College,
a2ea5db1-0d62-4e6b-a269-65ac6d56d453,Personal,Alethea,Datson,27,Female,1992-07-13,Separated,With Parent,M4J 1R7,parttime,6230 Nursing and residential care facilities (6231 to 6239),13043.91,,Apprenticeship,
1b4efd2a-afff-4931-b0cc-bedded8c7faa,Personal,Spike,Bieber,44,Male,1975-05-08,Single,With Spouse,M6M 5K5,fulltime,6230 Nursing and residential care facilities (6231 to 6239),55078.1,,,
95aa21ea-4495-439d-8154-a89a5ea00941,Personal,Riordan,Damien,18,Male,2001-08-15,Single,With Parent,M6K 3G1,,,,,Secondary,
78399d34-f38c-4b3c-93d6-1c9967c904a2,Personal,Rogelio,Mcnish,42,Male,1976-12-27,Single,With Spouse,M2N 0G1,parttime,7221 Full-service restaurants,33473.0,,,
453c8bfc-5c1e-4d38-ac3e-b662b98efca3,Personal,Usama,Nickleson,20,Male,1999-01-28,Single,With Parent,M6J 3C1,parttime,4452 Specialty food stores,10243.53,,College,
4769673e-40b9-4974-8200-141b85f1ffb1,Personal,Man,Portello,17,Male,2002-01-29,Single,With Parent,M9M 2M1,,,,,Secondary,
865ab57d-93dc-44a7-9b26-b9038beec03b,Personal,Mekhi,Vankilsdonk,22,Male,1997-06-09,Single,With Parent,M1B 3G2,parttime,5616 Investigation and security services,7365.6,,College,
ef7956fa-8f7d-4f36-9c14-80e3a0b6896e,Personal,Bradford,Skone,31,Male,1988-01-29,Single,With Spouse,M9P 1E2,parttime,8111 Automotive repair and maintenance,16317.84,,Apprenticeship,
1a4c6b77-fbeb-47ba-8d49-b46929ffabce,Personal,Al,Nim,26,Male,1993-08-15,Single,With Spouse,M4P 1E4,,,,Hosea,Apprenticeship,
52e282e1-fc49-486a-9726-8c472efdc17a,Personal,Slyvia,Rexwinkle,50,Other,1969-04-03,Widowed,With Spouse,M1M 1L8,fulltime,3222 Converted paper product manufacturing,42820.8,,,
bea42d36-d821-4860-915d-7bc6ca9c970c,Personal,Chadwick,Shivel,37,Other,1982-06-08,Single,With Spouse,M5V 3V6,fulltime,5415 Computer systems design and related services,35495.0,,,
0a8cdff8-542b-4f34-b94d-4439db7fbce3,Personal,Jae,Langefels,52,Female,1967-06-09,Divorced,With Spouse,M1K 1C1,parttime,7222 Limited-service restaurants,29273.25,Blondell,,
dff401f4-d7db-42cb-b5fc-416d0f46facb,Personal,Lukas,Bartkiewicz,50,Male,1968-10-21,Divorced,With Spouse,M6R 2C8,parttime,3118 Bakeries and tortilla manufacturing,17294.2,,,
ccf37d7a-2ccf-42bf-b706-327f148277d3,Personal,Violeta,Coggsdale,56,Female,1963-09-16,Separated,With Spouse,M6R 2C8,parttime,6113 Universities,13911.55,,,
e88a3d67-178d-4f66-b18b-08cd917e5aeb,Personal,Azucena,Agpaoa,40,Female,1979-03-01,Single,With Spouse,M5M 1V3,fulltime,2371 Utility system construction,156745.0,,,
f8a61bdf-60eb-49ff-84e2-e7fa5110d425,Personal,Elaine,Kazakos,49,Female,1969-11-23,Separated,With Spouse,M3L 1L9,fulltime,6111 Elementary and secondary schools,35534.4,,,
17d35692-aaf8-4ca9-9244-8e8eb7663140,Personal,Mickie,Carpanini,36,Female,1982-11-22,Single,With Spouse,M2M 2C6,fulltime,4521 Department stores,35229.0,,,
e3af3e9a-358e-45e9-adf9-d850b985bb4a,Personal,Alejandrina,Mcburnett,41,Other,1977-10-20,Single,With Spouse,M9R 1Y9,fulltime,5241 Insurance carriers,26381.3,,,
c3d5a7d3-68a8-4d3b-8d50-eca9e453f64d,Personal,Jenifer,Zuver,33,Female,1986-04-04,Single,With Spouse,M1R 1G4,fulltime,4481 Clothing stores,34604.0,,,
063b49b8-7753-4fc7-8e24-7d5589eabb82,Personal,Maida,Cocuzza,22,Female,1997-04-03,Single,With Parent,M1V 2X9,parttime,4911 Postal service,6167.7,,College,
8ccc05f8-cf72-4e5f-8861-c0b1e675f198,Personal,Glennie,Schiavo,51,Other,1967-10-21,Divorced,With Spouse,M5V 3T2,parttime,5171 Wired telecommunications carriers,28986.9,,,
27dfa513-4236-481d-9055-d9517fa1ffbb,Personal,River,Roewe,32,Female,1987-01-28,Single,With Spouse,M1X 1S6,fulltime,6230 Nursing and residential care facilities (6231 to 6239),43998.0,Phoenix,,
d672fe8f-1c34-4c2f-96cf-da1bae144dc1,Personal,Reba,Moton,53,Other,1966-05-08,Single,With Spouse,M5R 2E1,fulltime,6212 Offices of dentists,95514.4,Kimberli,,
a781e9fc-cfe6-4143-993a-25ca261e2ea7,Personal,Kristel,Reshard,43,Female,1976-09-16,Single,With Spouse,M9B 2R1,fulltime,"5182 Data processing, hosting, and related services",57426.6,,,
8735a8aa-04da-4405-a6c4-eeef00c2bc69,Personal,Oscar,Wachter,25,Male,1994-02-28,Single,With Spouse,M8Z 1G8,parttime,9120 Provincial and territorial public administration (9121 to 9129),14480.07,Kit,Apprenticeship,
f27125b2-df08-46e4-b458-99e9225d4355,Personal,Marco,Grace,33,Male,1985-11-21,Single,With Spouse,M2K 1A4,fulltime,6113 Universities,64059.0,,,
c72c66da-aadd-4d50-99ad-517e6a4a1a96,Personal,Charlette,Gohlke,17,Female,2002-06-09,Single,With Parent,M5V 3T5,,,,,Secondary,
5d51b6de-f9a2-415a-8a80-83cc49d23d79,Personal,Alleen,Coye,34,Female,1985-06-09,Single,With Parent,M2H 2N9,fulltime,3132 Fabric mills,22804.0,,,
ea678916-548b-4c94-a1cd-3312c0f9d35b,Personal,Laurence,Dillis,35,Male,1984-08-16,Single,With Spouse,M4S 1G7,fulltime,5231 Securities and commodity contracts intermediation and brokerage,28509.0,,,
02c511cf-f2cd-4c3b-8e0c-c6918712519d,Personal,Brook,Jalbert,39,Female,1980-02-29,Single,With Spouse,M9W 2J6,fulltime,6244 Child day-care services,24930.0,,,
01cbb37d-8819-4dac-9d5f-a5d53359141b,Personal,Saul,Hulette,35,Male,1984-02-28,Single,With Spouse,M4C 4C6,fulltime,5239 Other financial investment activities,54344.0,,,
24af6d27-8319-42ca-9f95-f87e08a2328a,Personal,Milton,Brightbill,25,Other,1994-04-04,Single,With Spouse,M4V 1H7,fulltime,5121 Motion picture and video industries,31009.11,,Apprenticeship,
af058aec-1e03-49d9-88e0-c57b868b2653,Personal,Kristopher,Megivern,16,Male,2002-11-23,Single,With Parent,M6M 1Y8,,,,,Secondary,
cf13f65c-3569-49a7-9d0b-317a64aae5d7,Personal,Destiny,Gucwa,29,Female,1990-03-01,Single,With Spouse,M1L 0E9,parttime,6220 Hospitals (6221 to 6223),13838.22,Rina,Apprenticeship,
1ef50c64-23c5-47c3-af2d-a3f7e352d50c,Personal,Valeri,Salen,43,Female,1975-11-21,Divorced,With Spouse,M5P 2Z5,fulltime,"5412 Accounting, tax preparation, bookkeeping and payroll services",115002.8,,,
86eac4ec-4b17-4fdf-a3ef-250747b80a24,Personal,Darby,Builes,41,Female,1977-12-25,Divorced,With Spouse,M1B 2B2,fulltime,6116 Other school and instruction,41765.9,,,
8f1e7328-c42a-4dd0-8311-88b088d9526b,Personal,Willy,Lobell,41,Male,1977-11-23,Single,With Spouse,M6G 2M8,fulltime,4451 Grocery stores,54308.1,,,
01c62a9f-f1d7-4670-a9ac-be7dde07e0b1,Personal,Logan,Krzewinski,56,Male,1963-09-18,Single,With Spouse,M8Y 3B8,,,,,,
7b1210af-54ef-4fef-8115-eb33fb732bcc,Personal,Johnathan,Vanwert,52,Male,1967-05-07,Single,With Spouse,M8X 1A4,fulltime,4431 Electronics and appliances stores,94932.5,,,
51ba677c-b866-4aa7-995b-bb30e9d71612,Personal,Jacinta,Mckenna,27,Female,1991-11-22,Single,With Spouse,M3C 3Z7,parttime,6220 Hospitals (6221 to 6223),17129.97,,Apprenticeship,
6ff60e3d-36b5-454e-a0ff-74df04fe791e,Personal,Magali,Dion,32,Female,1986-10-20,Single,With Spouse,M6G 2N4,fulltime,9120 Provincial and territorial public administration (9121 to 9129),48899.0,,,
b266d63b-b1a3-4f25-93c9-211b957b964e,Personal,Sharita,Thornberg,25,Female,1994-09-16,Single,With Parent,M8Y 3H1,parttime,"4163 Lumber, millwork, hardware and other building supplies wholesaler-distributors",15355.89,,Apprenticeship,
2b422313-7396-4c9f-8775-fb2a1e4b552e,Personal,Adelaide,Droski,46,Female,1973-01-28,Single,With Spouse,M1E 4J7,fulltime,"5111 Newspaper, periodical, book and director publishers",59406.6,Gisele,,
cf38ded3-5de6-4a34-97fb-ae77f5bcfa42,Personal,Kieth,Misek,39,Male,1980-04-03,Single,With Spouse,M9W 2J6,fulltime,9120 Provincial and territorial public administration (9121 to 9129),22379.0,,,
fb56a566-9d50-46b1-b49d-059a7b1d618a,Personal,Olaf,Abling,49,Other,1970-01-28,Divorced,With Spouse,M1R 1C6,fulltime,6212 Offices of dentists,40296.3,,,
9bce2028-c87a-485d-a355-82b8b66fe12b,Personal,Nan,Massey,28,Female,1991-02-28,Single,With Spouse,M1W 1C6,parttime,"5242 Agencies, brokerages and other insurance related activities",19569.0,Rhiannon,Apprenticeship,
c14aa0d5-6984-4fe8-a1eb-a4ac38856a27,Personal,Marley,Motta,63,Female,1956-05-08,Widowed,With Spouse,M2N 7G9,parttime,5415 Computer systems design and related services,34911.55,,,
cb28760c-d86d-4eb9-8d52-324de71ba98b,Personal,Baylor,Harrold,31,Male,1987-12-26,Single,With Spouse,M1M 2B3,,,,,Apprenticeship,
31b886b6-b474-478e-91be-370aecd0a245,Personal,Cordell,Kawachi,20,Other,1999-01-28,Single,With Parent,M5B 2N2,parttime,7222 Limited-service restaurants,5245.35,Forest,College,
98587de1-3eed-4ebf-9c25-5614059cf785,Personal,Olen,Lesure,54,Other,1965-05-08,Divorced,With Spouse,M6G 2V5,fulltime,5151 Radio and television broadcasting,59951.8,,,
7182a9a1-2ecb-47c9-bf46-4a4de9b37286,Personal,Viva,Shomaker,41,Other,1978-03-01,Separated,With Spouse,M5V 3V6,fulltime,6111 Elementary and secondary schools,38340.5,,,
82406a0f-d0e3-4efa-b187-fe30b9562ddf,Personal,Layton,Debona,42,Male,1976-12-27,Single,With Spouse,M1E 4L2,fulltime,5617 Services to buildings and dwellings,47071.2,,,
8b86bdbd-3ba4-49c7-91af-a819f7e54b48,Personal,Tianna,Khamvongsa,41,Female,1978-08-15,Separated,With Spouse,M5R 2T4,fulltime,7139 Other amusement and recreation industries,61467.0,,,
